Run,Step,Agent,Bidding on Winning
0,24,Ko,0.3603703703703704
0,25,Lee,0.0
0,25,Shin,0.020399999999999995
0,25,Kang,0.39391006045198584
0,25,Lim,0.22771498205556692
0,25,Ko,0.43088888888888904
0,26,Lee,0.0
0,26,Shin,0.030599999999999992
0,26,Kang,0.3090593359355521
0,26,Lim,0.2269293193247927
0,26,Ko,0.40748148148148144
0,27,Lee,0.0
0,27,Shin,0.02266666666666666
0,27,Kang,0.3160310023559927
0,27,Lim,0.23863410845931976
0,27,Ko,0.3413333333333334
0,28,Lee,0.0
0,28,Shin,0.02266666666666666
0,28,Kang,0.35164774078864647
0,28,Lim,0.21001626608072546
0,28,Ko,0.36531973442620286
0,29,Lee,0.0
0,29,Shin,0.02946666666666666
0,29,Kang,0.32736900020083126
0,29,Lim,0.20015539472764995
0,29,Ko,0.37325925925925924
0,30,Lee,0.0
0,30,Shin,0.02266666666666666
0,30,Kang,0.2896212086888779
0,30,Lim,0.21041719471038878
0,30,Ko,0.31800000000000006
0,31,Lee,0.0
0,31,Shin,0.024933333333333328
0,31,Kang,0.3258324695693344
0,31,Lim,0.20826415311179183
0,31,Ko,0.34281481481481485
0,32,Lee,0.0
0,32,Shin,0.024933333333333328
0,32,Kang,0.28435778409783113
0,32,Lim,0.2726789976305498
0,32,Ko,0.37118518518518523
0,33,Lee,0.0
0,33,Shin,0.021533333333333328
0,33,Kang,0.36026326560405814
0,33,Lim,0.20501166474210028
0,33,Ko,0.35007407407407415
0,34,Lee,0.0
0,34,Shin,0.01926666666666666
0,34,Kang,0.3304023893595697
0,34,Lim,0.2112362230989088
0,34,Ko,0.3447553144230831
0,35,Lee,0.0
0,35,Shin,0.02266666666666666
0,35,Kang,0.3121080633825081
0,35,Lim,0.22612432124792264
0,35,Ko,0.39822222222222226
0,36,Lee,0.0
0,36,Shin,0.023799999999999995
0,36,Kang,0.33024203370390104
0,36,Lim,0.237231243043172
0,36,Ko,0.3416745563771338
0,37,Lee,0.0
0,37,Shin,0.016999999999999994
0,37,Kang,0.3214609243897549
0,37,Lim,0.22096505630589566
0,37,Ko,0.32466666666666666
0,38,Lee,0.0
0,38,Shin,0.02266666666666666
0,38,Kang,0.3399640167480492
0,38,Lim,0.21380387773460224
0,38,Ko,0.36377777777777787
0,39,Lee,0.0
0,39,Shin,0.020399999999999995
0,39,Kang,0.3166246475120898
0,39,Lim,0.22969861068215183
0,39,Ko,0.38029629629629613
1,0,Lee,0.0
1,0,Shin,0.03399999999999999
1,0,Kang,0.3496729966725406
1,0,Lim,0.21017572599702766
1,0,Ko,0.2691355887343486
1,1,Lee,0.0
1,1,Shin,0.020399999999999995
1,1,Kang,0.46426179116351757
1,1,Lim,0.1911004401520557
1,1,Ko,0.34346685606898186
1,2,Lee,0.0
1,2,Shin,0.028333333333333325
1,2,Kang,0.6105306681676992
1,2,Lim,0.17528293652930466
1,2,Ko,0.3190371137181956
1,3,Lee,0.0
1,3,Shin,0.030599999999999992
1,3,Kang,0.5670763036532849
1,3,Lim,0.19323430669204636
1,3,Ko,0.30895551512039854
1,4,Lee,0.0
1,4,Shin,0.024933333333333328
1,4,Kang,0.622857384802947
1,4,Lim,0.19617228634886394
1,4,Ko,0.33522421417772635
1,5,Lee,0.0
1,5,Shin,0.036266666666666655
1,5,Kang,0.5225038156854004
1,5,Lim,0.19103747923333017
1,5,Ko,0.32326331789886004
1,6,Lee,0.0
1,6,Shin,0.04079999999999999
1,6,Kang,0.5696515329505258
1,6,Lim,0.17518256455246653
1,6,Ko,0.3358068861630448
1,7,Lee,0.0
1,7,Shin,0.03739999999999999
1,7,Kang,0.5925929659755588
1,7,Lim,0.17004491732505667
1,7,Ko,0.34333574490154545
1,8,Lee,0.0
1,8,Shin,0.028333333333333325
1,8,Kang,0.56449118842851
1,8,Lim,0.20217945801740714
1,8,Ko,0.3312313640480019
1,9,Lee,0.0
1,9,Shin,0.02606666666666666
1,9,Kang,0.5163113723837859
1,9,Lim,0.20196966917352824
1,9,Ko,0.3544706449098679
1,10,Lee,0.0
1,10,Shin,0.03853333333333332
1,10,Kang,0.6369717158154674
1,10,Lim,0.17389581991281072
1,10,Ko,0.34525029733963986
1,11,Lee,0.0
1,11,Shin,0.02719999999999999
1,11,Kang,0.558100774945014
1,11,Lim,0.18262001906859018
1,11,Ko,0.35102534937655555
1,12,Lee,0.0
1,12,Shin,0.04079999999999999
1,12,Kang,0.5736752998609105
1,12,Lim,0.17824835375234926
1,12,Ko,0.3349639895667068
1,13,Lee,0.0
1,13,Shin,0.032866666666666655
1,13,Kang,0.5028998323427423
1,13,Lim,0.19917192754911472
1,13,Ko,0.3274074074074074
1,14,Lee,0.0
1,14,Shin,0.03513333333333332
1,14,Kang,0.5277451824474474
1,14,Lim,0.17259400868000005
1,14,Ko,0.35366078840867265
1,15,Lee,0.0
1,15,Shin,0.039666666666666656
1,15,Kang,0.6150535480351682
1,15,Lim,0.16323351491953278
1,15,Ko,0.38270591725697156
1,16,Lee,0.0
1,16,Shin,0.03173333333333332
1,16,Kang,0.5922291663841857
1,16,Lim,0.16481156264834584
1,16,Ko,0.39385185185185195
1,17,Lee,0.0
1,17,Shin,0.036266666666666655
1,17,Kang,0.55578237084819
1,17,Lim,0.17593293636224494
1,17,Ko,0.3610637131457218
1,18,Lee,0.0
1,18,Shin,0.02719999999999999
1,18,Kang,0.53764378571731
1,18,Lim,0.19788328567354652
1,18,Ko,0.39130203840211997
1,19,Lee,0.0
1,19,Shin,0.03513333333333332
1,19,Kang,0.577521992199536
1,19,Lim,0.18222143857010858
1,19,Ko,0.34848458550806005
1,20,Lee,0.0
1,20,Shin,0.036266666666666655
1,20,Kang,0.5834522170311331
1,20,Lim,0.18108571141165464
1,20,Ko,0.4237037037037037
1,21,Lee,0.0
1,21,Shin,0.03173333333333332
1,21,Kang,0.6094864005235143
1,21,Lim,0.20229547008428156
1,21,Ko,0.3347276521025195
1,22,Lee,0.0
1,22,Shin,0.023799999999999995
1,22,Kang,0.5203712133769816
1,22,Lim,0.20677969544413316
1,22,Ko,0.37562359519440286
1,23,Lee,0.0
1,23,Shin,0.03399999999999999
1,23,Kang,0.527216569060196
1,23,Lim,0.18289341216333896
1,23,Ko,0.3898518518518519
1,24,Lee,0.0
1,24,Shin,0.02719999999999999
1,24,Kang,0.5736314388698631
1,24,Lim,0.19937053871914587
1,24,Ko,0.37222222222222223
1,25,Lee,0.0
1,25,Shin,0.030599999999999992
1,25,Kang,0.5472464822448515
1,25,Lim,0.1906031420122555
1,25,Ko,0.38962962962962977
1,26,Lee,0.0
1,26,Shin,0.02266666666666666
1,26,Kang,0.500840255027962
1,26,Lim,0.19714046360339363
1,26,Ko,0.38146310625523244
1,27,Lee,0.0
1,27,Shin,0.039666666666666656
1,27,Kang,0.5198736092220201
1,27,Lim,0.178651683920114
1,27,Ko,0.36385185185185187
1,28,Lee,0.0
1,28,Shin,0.03853333333333332
1,28,Kang,0.5396785379613045
1,28,Lim,0.18730449217715822
1,28,Ko,0.37014814814814817
1,29,Lee,0.0
1,29,Shin,0.02719999999999999
1,29,Kang,0.523600695336366
1,29,Lim,0.2065869505934175
1,29,Ko,0.4040000000000001
1,30,Lee,0.0
1,30,Shin,0.03739999999999999
1,30,Kang,0.5206549537122538
1,30,Lim,0.1798441973524956
1,30,Ko,0.37177777777777776
1,31,Lee,0.0
1,31,Shin,0.04079999999999999
1,31,Kang,0.5301933312595531
1,31,Lim,0.1873984844137874
1,31,Ko,0.40511111111111103
1,32,Lee,0.0
1,32,Shin,0.02946666666666666
1,32,Kang,0.5531645305578369
1,32,Lim,0.20591632338570612
1,32,Ko,0.3912592592592592
1,33,Lee,0.0
1,33,Shin,0.03399999999999999
1,33,Kang,0.5861035498811964
1,33,Lim,0.17888888301889452
1,33,Ko,0.38437037037037025
1,34,Lee,0.0
1,34,Shin,0.03173333333333332
1,34,Kang,0.520353355080817
1,34,Lim,0.19011538375962686
1,34,Ko,0.4125185185185184
1,35,Lee,0.0
1,35,Shin,0.030599999999999992
1,35,Kang,0.5107627293373848
1,35,Lim,0.20205833624671693
1,35,Ko,0.4082962962962962
1,36,Lee,0.0
1,36,Shin,0.030599999999999992
1,36,Kang,0.4802594088824936
1,36,Lim,0.20729494973087498
1,36,Ko,0.40777777777777785
1,37,Lee,0.0
1,37,Shin,0.03399999999999999
1,37,Kang,0.38095728836089954
1,37,Lim,0.2178438750108561
1,37,Ko,0.42854176512472947
1,38,Lee,0.0
1,38,Shin,0.05213333333333332
1,38,Kang,0.341817825863479
1,38,Lim,0.17270844461423057
1,38,Ko,0.43251851851851847
1,39,Lee,0.0
1,39,Shin,0.03739999999999999
1,39,Kang,0.3210537534921814
1,39,Lim,0.2065602179709954
1,39,Ko,0.4186666666666666
2,0,Lee,0.0
2,0,Shin,0.02946666666666666
2,0,Kang,0.32127849666003905
2,0,Lim,0.2525310717742376
2,0,Ko,0.19680706893417496
2,1,Lee,0.0
2,1,Shin,0.023799999999999995
2,1,Kang,0.6301012233546434
2,1,Lim,0.1884716635537968
2,1,Ko,0.33440951149947973
2,2,Lee,0.0
2,2,Shin,0.02946666666666666
2,2,Kang,0.5034585861506036
2,2,Lim,0.19256880907999593
2,2,Ko,0.29215218286200556
2,3,Lee,0.0
2,3,Shin,0.02946666666666666
2,3,Kang,0.4472770756718136
2,3,Lim,0.2083848256089663
2,3,Ko,0.3028855398209591
2,4,Lee,0.0
2,4,Shin,0.02719999999999999
2,4,Kang,0.5516157241053413
2,4,Lim,0.17641021453016026
2,4,Ko,0.3179879435316173
2,5,Lee,0.0
2,5,Shin,0.030599999999999992
2,5,Kang,0.4110828956442786
2,5,Lim,0.18690797792369207
2,5,Ko,0.31846613296365534
2,6,Lee,0.0
2,6,Shin,0.02606666666666666
2,6,Kang,0.4503140078949967
2,6,Lim,0.19096210942900022
2,6,Ko,0.3396525701443821
2,7,Lee,0.0
2,7,Shin,0.03173333333333332
2,7,Kang,0.38813675834945244
2,7,Lim,0.1888066661345311
2,7,Ko,0.3559071804361236
2,8,Lee,0.0
2,8,Shin,0.02946666666666666
2,8,Kang,0.3669922585596764
2,8,Lim,0.18895583096776358
2,8,Ko,0.35640832312751947
2,9,Lee,0.0
2,9,Shin,0.019266666666666665
2,9,Kang,0.37557336187792245
2,9,Lim,0.21409599793293732
2,9,Ko,0.36900335414685026
2,10,Lee,0.0
2,10,Shin,0.024933333333333328
2,10,Kang,0.3254064653044258
2,10,Lim,0.22534418719232455
2,10,Ko,0.3911943679425937
2,11,Lee,0.0
2,11,Shin,0.02606666666666666
2,11,Kang,0.3716093536848411
2,11,Lim,0.2052341036987015
2,11,Ko,0.3416804962379754
2,12,Lee,0.0
2,12,Shin,0.03399999999999999
2,12,Kang,0.32073958264625657
2,12,Lim,0.21126028612915654
2,12,Ko,0.3616296714205786
2,13,Lee,0.0
2,13,Shin,0.021533333333333328
2,13,Kang,0.3330295836851805
2,13,Lim,0.20516236800736237
2,13,Ko,0.3768522926710452
2,14,Lee,0.0
2,14,Shin,0.024933333333333328
2,14,Kang,0.4041579764882561
2,14,Lim,0.1867530540881817
2,14,Ko,0.39652831811147465
2,15,Lee,0.0
2,15,Shin,0.02946666666666666
2,15,Kang,0.3367847108527773
2,15,Lim,0.17684716239637965
2,15,Ko,0.4114018274450972
2,16,Lee,0.0
2,16,Shin,0.021533333333333328
2,16,Kang,0.35159596516607394
2,16,Lim,0.2028424920200522
2,16,Ko,0.37300789302483667
2,17,Lee,0.0
2,17,Shin,0.024933333333333328
2,17,Kang,0.33929080847875825
2,17,Lim,0.20551692940768626
2,17,Ko,0.3430574182060317
2,18,Lee,0.0
2,18,Shin,0.020399999999999995
2,18,Kang,0.3625599919468819
2,18,Lim,0.19768990672578038
2,18,Ko,0.33668749887242505
2,19,Lee,0.0
2,19,Shin,0.020399999999999995
2,19,Kang,0.34203113429078513
2,19,Lim,0.20086909917284143
2,19,Ko,0.31748148148148153
2,20,Lee,0.0
2,20,Shin,0.02719999999999999
2,20,Kang,0.34349110428042323
2,20,Lim,0.18436107970035598
2,20,Ko,0.3340000000000001
2,21,Lee,0.0
2,21,Shin,0.01586666666666666
2,21,Kang,0.35495799725837945
2,21,Lim,0.20362209761313618
2,21,Ko,0.33878727403947795
2,22,Lee,0.0
2,22,Shin,0.01473333333333333
2,22,Kang,0.36440228401184094
2,22,Lim,0.2228996134300826
2,22,Ko,0.36407407407407405
2,23,Lee,0.0
2,23,Shin,0.02606666666666666
2,23,Kang,0.3473664034548809
2,23,Lim,0.20127700098171036
2,23,Ko,0.3100740740740741
2,24,Lee,0.0
2,24,Shin,0.021533333333333328
2,24,Kang,0.3393430467777311
2,24,Lim,0.20535481141602344
2,24,Ko,0.3241481481481483
2,25,Lee,0.0
2,25,Shin,0.024933333333333328
2,25,Kang,0.32490476004518337
2,25,Lim,0.2216310936050253
2,25,Ko,0.31977777777777794
2,26,Lee,0.0
2,26,Shin,0.021533333333333328
2,26,Kang,0.3337503812571231
2,26,Lim,0.2171305057043778
2,26,Ko,0.3448148148148148
2,27,Lee,0.0
2,27,Shin,0.01813333333333333
2,27,Kang,0.33726451748374137
2,27,Lim,0.2148881163235715
2,27,Ko,0.3200000000000001
2,28,Lee,0.0
2,28,Shin,0.021533333333333328
2,28,Kang,0.34599411729617563
2,28,Lim,0.21118151516861
2,28,Ko,0.33059259259259266
2,29,Lee,0.0
2,29,Shin,0.01586666666666666
2,29,Kang,0.3778923919602881
2,29,Lim,0.21093793980606912
2,29,Ko,0.3189001617709391
2,30,Lee,0.0
2,30,Shin,0.01133333333333333
2,30,Kang,0.3252196065865178
2,30,Lim,0.2569700110832108
2,30,Ko,0.30881481481481493
2,31,Lee,0.0
2,31,Shin,0.016999999999999994
2,31,Kang,0.32893724934242896
2,31,Lim,0.18961361527133636
2,31,Ko,0.33637037037037054
2,32,Lee,0.0
2,32,Shin,0.01133333333333333
2,32,Kang,0.36339133451162126
2,32,Lim,0.24026021004391532
2,32,Ko,0.327567590115061
2,33,Lee,0.0
2,33,Shin,0.020399999999999995
2,33,Kang,0.32765046853999935
2,33,Lim,0.19714031143393268
2,33,Ko,0.3296296296296297
2,34,Lee,0.0
2,34,Shin,0.019266666666666665
2,34,Kang,0.32194975484160016
2,34,Lim,0.22085565827859865
2,34,Ko,0.3331111111111111
2,35,Lee,0.0
2,35,Shin,0.016999999999999994
2,35,Kang,0.32611772424139346
2,35,Lim,0.2171099990020992
2,35,Ko,0.31370370370370376
2,36,Lee,0.0
2,36,Shin,0.02606666666666666
2,36,Kang,0.316253614927054
2,36,Lim,0.18913173197247019
2,36,Ko,0.3303617025979832
2,37,Lee,0.0
2,37,Shin,0.023799999999999995
2,37,Kang,0.35860765751925916
2,37,Lim,0.23623560907312105
2,37,Ko,0.32651998078216826
2,38,Lee,0.0
2,38,Shin,0.016999999999999994
2,38,Kang,0.32450748177436234
2,38,Lim,0.21984207917454238
2,38,Ko,0.3244170208355476
2,39,Lee,0.0
2,39,Shin,0.016999999999999994
2,39,Kang,0.3337241570269945
2,39,Lim,0.23763239661861146
2,39,Ko,0.31970370370370377
